,Product Name,Price,Brand,Categories,Product Sold,Stock,Rating,5 Start,4 Start,3 Start,2 Start,1 Start,Total Rating,No of Comments,Image and Video,Parent Category
5989,[ BIRKEANSG ] - DÉP QUAI CHỮ H DA PU MÀU ĐEN ( ALL BLACK ) UNISEX,262500.0,NIKE,Giày Dép Nam/Xăng-đan và Dép/Khác,315,59,5.0,97,2,0,1,0,100,45,43,Giày Dép Nam
5990,Dép Thái Lan Quai Chéo Nữ Monobo Moniga Ivy,119000.0,Monobo,Giày Dép Nam/Xăng-đan và Dép/Khác,785,277,4.9,263,7,3,1,0,274,131,104,Giày Dép Nam
5991,"Giày thể thao AF1 vệt nâu, Giày sneake Force 1 low premium white brown nam nữ cực chất dễ phối đồ",159000.0,Monobo,Giày Dép Nam/Giày Thể Thao/ Sneakers,3700,3092,0.0,0,0,0,0,0,1500,0,0,Giày Dép Nam
5992,GIÀY ĐỐC NƠ 2 MÀU ĐEN- NÂU,70500.0,Monobo,Giày Dép Nữ/Giày Đế Bằng/Giày Oxford & Giày Buộc Dây,7600,142230,4.9,2900,163,52,14,24,3100,2100,1800,Giày Dép Nữ
5993,"[Vieo Thật ]Giày 𝐉𝐨𝐫𝐝𝐚𝐧 1 low paris màu xám gót xanh nam nữ, Giày sneaker JD 1 paris cổ thấp bản đẹp 2021",203500.0,Monobo,Giày Dép Nam/Giày Thể Thao/ Sneakers,14600,1926492,0.0,0,0,0,0,0,1200,0,0,Giày Dép Nam
5994,Dép nữ quai ngang hàng quảng châu X  -X xả kho 79k-79k-79k,64500.0,Monobo,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,954,9958,4.8,310,19,14,4,6,353,190,149,Giày Dép Nam
5995,GIÀY GG KẺ XANH ĐỎ,159000.0,Monobo,Giày Dép Nam/Giày Thể Thao/ Sneakers,645,178,4.8,149,11,2,2,3,167,90,73,Giày Dép Nam
5996,Dép nữ quai ngang xỏ ngón bản to sang chảnh 007,55000.0,Monobo,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,1100,41441,0.0,0,0,0,0,0,387,0,0,Giày Dép Nam
5997,[sãn hàng]Dép 𝗠.𝗟.𝗕 ny Chữ Thêu Sắc Nét Hàng Cao Cấp,81000.0,Monobo,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,2900,1774,0.0,0,0,0,0,0,931,0,0,Giày Dép Nam
5998,Dép Mũi Vuông Hở Ngón Phối Dây Xích Kim Loại Size Lớn 35-42 Thời Trang Cho Nữ,80000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,855,142230,4.8,296,7,4,4,6,317,203,178,Giày Dép Nam
5999,Dép quai hậu nhún eva tặng kèm sticker siêu dễ thương,50000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,13900,7261,0.0,0,0,0,0,0,4400,0,0,Giày Dép Nam
6000,Dép Thái Lan Nữ Quai Ngang Monobo Moniga 7.1,95000.0,Monobo,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,577,73,4.9,181,10,1,0,0,192,108,86,Giày Dép Nam
6001,"✅SALE sập giá✅Giày Thể Thao MLB Chunky NY,Giày MLB Chunky các màu Tăng Chiều Cao-NT",249800.0,MLB,Giày Dép Nam/Giày Thể Thao/ Sneakers,1800,67665,0.0,0,0,0,0,0,55,0,0,Giày Dép Nam
6002,Giày Tiếp Viên [DA THẬT] Hàng Không Công Sở Văn Phòng Nữ Mũi Nhọn FFAN STORE,399000.0,MLB,Giày Dép Nữ/Giày Cao Gót,389,115,5.0,149,2,0,0,1,152,99,70,Giày Dép Nữ
6003,Dép nữ D10 thời trang Hàn Quốc Vietlavani,59000.0,MLB,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,3100,7843,4.8,1100,64,28,6,17,1200,638,525,Giày Dép Nam
6004,[ freeship - hàng có sẵn ] GIÀY OXFORD DA LÌ,135000.0,MLB,Giày Dép Nữ/Giày Đế Bằng/Giày Oxford & Giày Buộc Dây,2600,416,4.9,1300,62,6,4,3,1400,884,768,Giày Dép Nữ
6005,Dép nữ Cool quai ngang nhiều màu 2B01,50000.0,MLB,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,1400,402,0.0,0,0,0,0,0,597,0,0,Giày Dép Nam
6006,[HCM] Dép Thời Trang Nam Nữ Quai Ngang Chữ X Hàn Quốc Đế Mát Xa,32000.0,MLB,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,1600,11945,4.6,414,29,17,8,22,490,230,172,Giày Dép Nam
6007,"Giày air jordan hyper royal xanh nỉ, Giày Jodan 1 xanh nỉ cổ cao siêu hot 2021 Full Box Bill",208000.0,HY,Giày Dép Nam/Giày Thể Thao/ Sneakers,552,5191,4.9,237,14,5,1,2,259,159,123,Giày Dép Nam
6008,Dép Đế Bằng Mũi Vuông Thời Trang Cho Nữ,172000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,2600,142230,4.9,845,21,5,1,3,875,557,502,Giày Dép Nam
6009,Dép đi trong nhà Hàn Quốc siêu nhẹ Chống trơn trượt- Hàng chính hãng,44000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,1200,2748,4.9,161,7,1,0,1,170,88,76,Giày Dép Nam
6010,Dép Đế Dày Chống Trượt Đính Đá Thời Trang Xuân Hè 2022,294257.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,41,47956,5.0,15,0,0,0,0,15,12,11,Giày Dép Nam
6011,"DÉP KHỦNG LONG , DÉP CÁ SẤU , DÉP HÀ MÃ MẮT TO CHO NAM NỮ ( ĐẶT TĂNG LÊN 1 SIZE Ạ)",41450.0,VUÔNG,Giày Dép Nữ/Giày Đế Xuồng,363,1757,0.0,0,0,0,0,0,110,0,0,Giày Dép Nữ
6012,Giày sục nữ thể thao độn đế cao FLIA Cao Cấp - giày đạp gót nữ đế độn Hàn Quốc xuất sịn,150000.0,VUÔNG,Giày Dép Nữ/Giày Đế Bằng/Giày Lười,495,625,4.8,81,1,4,0,2,88,50,32,Giày Dép Nữ
6013,Dép nữ đế xuồng đính đá - Dép đế đế đúc cao cấp - Vincent Shop,172000.0,VUÔNG,Giày Dép Nữ/Giày Đế Xuồng,769,691,4.9,277,17,5,1,1,301,156,122,Giày Dép Nữ
6014,Dép nữ trung niên chất liệu da mềm êm chân đủ size 36-41 3 màu - Vincent Shop,155000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Khác,284,868,4.9,100,3,3,0,0,106,61,46,Giày Dép Nam
6015,Dép Đi Biển Thiết Kế Xinh Xắn Thời Trang Cho Nữ,69000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,1600,48228,4.8,474,32,21,1,8,536,277,232,Giày Dép Nam
6016,dép nk nike quai ngang nam nữ chiếc trắng chiếc đen tặng hộp,170000.0,NIKE,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,481,133,5.0,156,4,2,0,0,162,70,57,Giày Dép Nam
6017,Dép nữ chữ H da rắn giá tốt 005,24000.0,NIKE,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,562,39520,4.7,187,14,13,3,5,222,109,68,Giày Dép Nam
6018,DÉP ĐẾ XUỒNG NỮ LOVIIE BASICS - GUỐC NỮ CAO GÓT ĐẾ BẰNG - DÉP THỜI TRANG ULZANG - D200801 D200818,150512.0,NIKE,Giày Dép Nữ/Giày Đế Xuồng,850,200,4.9,198,6,3,0,1,208,122,97,Giày Dép Nữ
6019,( Rẻ - ĐẸP) Dép Nữ Nhựa Phong Cách Hàn Quốc.,62080.0,NIKE,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,742,339,4.8,244,19,6,1,4,274,159,128,Giày Dép Nam
6020,DÉP NỮ THỜI TRANG QUAI MẢNH ĐÍNH ĐÁ QUẢNG CHÂU - DÉP NỮ XỎ NGÓN ĐÍNH ĐÁ ĐẾ BỆT,179000.0,NIKE,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,255,42,5.0,112,1,2,0,0,115,68,57,Giày Dép Nam
6021,Dép mang trong nhà hình sâu bướm dễ thương phong cách Nhật Bản cho các cặp đôi,127710.0,NIKE,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,1600,4908,0.0,0,0,0,0,0,556,0,0,Giày Dép Nam
6022,Giày Mary Jane mũi tròn đế dày 6cm phong cách ulzzang thanh lịch thời trang dành cho nữ,250022.0,Ulzzang,Giày Dép Nữ/Giày Cao Gót,1800,689,4.8,727,70,22,5,10,834,557,515,Giày Dép Nữ
6023,"Giày Mũi Nhọn Gót Nhọn [DA THẬT] Da Mềm, Đen Trắng sữa Hồng nude Gót Mềm FFAN STORE",369000.0,Ulzzang,Giày Dép Nữ/Giày Cao Gót,384,35,5.0,146,2,0,0,1,149,93,73,Giày Dép Nữ
6024,"[Freeship từ 99k] Giày CV Classic Trắng cao cổ (Full box, hàng VNXK)",169000.0,Ulzzang,Giày Dép Nam/Giày Thể Thao/ Sneakers,844,2635,4.8,327,25,4,1,5,362,223,183,Giày Dép Nam
6025,Dép nữ đi biển nơ chấm bi siêu xinh hottrend êm mềm,65000.0,Ulzzang,Giày Dép Nữ/Giày Khác,827,257,4.9,261,11,6,0,1,279,151,132,Giày Dép Nữ
6026,"Giày moca công sở nữ, giày moi nữ đế cao su mềm siêu êm - Vincent Shop",169200.0,Ulzzang,Giày Dép Nữ/Giày Đế Bằng/Giày Lười,443,905,4.9,158,8,2,1,2,171,87,63,Giày Dép Nữ
6027,Giày cưới gót nhọn ♥️Freeship♥️ Giày màu trắng cô dâu cao cấp- độc quyền bởi SHESHOES-GC07001,529000.0,Ulzzang,Giày Dép Nữ/Giày Cao Gót,475,103,5.0,174,2,0,0,0,176,128,113,Giày Dép Nữ
6028, Dép chống trượt kiểu dáng đám mây dễ thương thời trang tại nhà dành cho nữ,76875.0,Ulzzang,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,1100,14487,4.9,402,7,7,1,7,424,300,271,Giày Dép Nam
6029,Dép đế bằng mũi vuông thời trang thanh lịch cho nữ,145000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,1800,142230,4.9,597,13,6,3,3,602,380,318,Giày Dép Nam
6030,DÉP NỮ XỎ NGÓN DOREMON DỄ THƯƠNG,56000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,585,1111,4.9,143,3,3,1,1,151,73,57,Giày Dép Nam
6031,"(Sẵn Hàng) Dép nữ độn đế bánh mỳ Ulzang Viền Màu , dép banh mỳ siêu nhẹ k thấm nước",38000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Khác,717,2198,4.8,254,21,1,1,9,286,205,182,Giày Dép Nam
6032,"Dép đi trong nhà, văn phòng, đi biển chất liệu cói, dép kẹp xỏ ngón cho nữ - Q12-Cói Kẹp",29000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,1000,4082,4.9,238,6,3,0,3,250,129,122,Giày Dép Nam
6033,"Phom nhỏ tăng sz- Dép bánh mỳ LEAP nữ, dép nam nữ quai ngang siêu nhẹ- 2 màu đen trắng",50000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Khác,8800,2669,4.7,2400,213,97,50,73,2900,2000,1600,Giày Dép Nam
6034,[Sale rẻ] Dép guốc quai mảnh xỏ ngón phối chéo gót vuông 3-4p cực hot,89000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,1100,410,4.7,367,26,15,8,9,425,258,201,Giày Dép Nam
6035,Giày gót chéo mũi vuông 3 cm da mờ gót vuông xinh xắn bền đẹp hót quanh năm.,64000.0,VUÔNG,Giày Dép Nữ/Giày Cao Gót,478,1484,4.8,165,4,1,2,4,176,94,70,Giày Dép Nữ
6036,Dép 2 quai ngang nam nữ thời trang đế cao su đi làm đi chơi trong nhà êm chân 2C02,52500.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,2600,354,4.9,551,34,9,4,2,600,289,220,Giày Dép Nam
6037,Dép nữ thời trang quai chéo thắt nơ da mềm sang chảnh-DL35,75000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,458,1807,4.9,143,8,4,1,1,157,94,71,Giày Dép Nam
6038,"form bé tăng sz Dép quai ngang, dép bánh mỳ CHAO quai trơn siêu hot- 2 màu đen trắng",50000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Khác,12100,8390,4.7,3800,295,169,79,111,4400,3100,2600,Giày Dép Nam
6039,Giày da mềm IELGY đế dày quai bản rộng thoải mái cho nữ,191000.0,IELGY,Giày Dép Nữ/Giày Đế Bằng/Giày Lười,432,128177,4.7,148,17,4,1,5,156,114,97,Giày Dép Nữ
6040,Giày Mũi Vuông [Gót Mềm -Da Thật Mềm Như Bún ] Cao Gót Công Sở Văn Phòng Nữ Tiếp Viên Hàng Không Gót Vuông FFAN STORE,440000.0,VUÔNG,Giày Dép Nữ/Giày Cao Gót,268,71,4.9,93,1,1,0,1,96,64,38,Giày Dép Nữ
6041,SANDAL NỮ LOVIIECORNER - GIÀY THỜI TRANG QUAI MẢNH - GIÀY XUỒNG MŨI VUÔNG ĐẾ BẰNG S220202 S220902,159012.0,VUÔNG,Giày Dép Nữ/Giày Đế Xuồng,566,745,4.9,187,3,2,1,0,193,126,119,Giày Dép Nữ
6042,Dép Bánh Mì Dép Nữ Quai Ngang [GIÁ SỈ] Đế Xin Siêu Nhẹ Da PU Mềm Êm Nhiều Mẫu,79800.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,6000,1506,4.9,1900,87,62,9,16,2000,1200,973,Giày Dép Nam
6043,Dép nữ thời trang đế bằng Erosska 2022 quai ngang màu đen ver 2 _ DEO51,69000.0,Erosska,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,1400,511,4.9,475,24,10,2,5,515,244,202,Giày Dép Nam
6044,"Giày Nữ, Giày Thể Thao Da Mềm Độn Đế 5cm Kiểu Dáng Hàn Quốc Nhỏ Gọn, Xinh Xắn,FULL BOX  M63 -- Lisa",249000.0,Erosska,Giày Dép Nam/Giày Thể Thao/ Sneakers,1700,813,4.9,401,17,3,0,0,421,268,222,Giày Dép Nam
6045,Giày Nữ vải Basic Cổ Thấp Cao Cấp { Nhiều Mẫu },101500.0,Erosska,Giày Dép Nam/Giày Thể Thao/ Sneakers,3100,72311,4.8,1100,72,29,12,17,1200,673,587,Giày Dép Nam
6046,Dép Thái Lan Quai Ngang Nữ Monobo Moniga 4.2,95000.0,Monobo,Giày Dép Nam/Xăng-đan và Dép/Khác,616,150,5.0,189,3,1,1,0,194,89,74,Giày Dép Nam
6047,"Dép đi trong nhà in hình gấu biu siêu dễ thương, đi văn phòng nhà tắm chống trơn trượt",39000.0,Gấu,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,1900,58,5.0,454,4,3,0,0,461,278,251,Giày Dép Nam
6048,"Giày 𝐉𝐨𝐫𝐝𝐚𝐧 cổ thấp nam nữ [SIÊU SALE] Giày JD đen trắng, JD màu xanh ngọc, JD xám xanh full box bill",133875.0,Gấu,Giày Dép Nam/Giày Thể Thao/ Sneakers,6000,23509,4.8,550,24,10,7,10,601,298,204,Giày Dép Nam
6049,Dép Thái Lan Nữ Siêu Nhẹ Monobo Moniga 8.2 Khóa Vuông Chính Hãng (CÓ HỘP),104500.0,Monobo,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,685,1502,4.9,163,5,2,0,1,171,88,72,Giày Dép Nam
6050,"Dép Đi Trong Nhà, Văn Phòng thu đông hàng xuất Hàn Quốc đế cao su nhựa EVA chống trơn trượt [Cỏ Ba Lá]",51500.0,Monobo,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,1000,311,4.9,136,5,2,0,0,143,66,54,Giày Dép Nam
6051,[CÓ SẴN] HS006 Giày Học Sinh Oxford Phong Cách Nhật Bản Cosplay JK Seifuku,199000.0,Monobo,Giày Dép Nữ/Giày Đế Bằng/Giày Oxford & Giày Buộc Dây,192,99,4.8,64,5,1,0,1,71,44,39,Giày Dép Nữ
6052,[Sẵn đủ size] Giày nữ phong cách Lolita đế đinh cao 6 cm phong cách Jennie (tặng kèm quà kẹp tóc hoặc tất với giày đen)),209000.0,Monobo,Giày Dép Nữ/Giày Cao Gót,532,48,4.9,260,5,1,0,5,271,207,182,Giày Dép Nữ
6053,[7 màu+ có Sẵn] Dép Thái Lan Monobo Moniga 912,95000.0,Monobo,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,392,137,4.9,142,7,3,0,1,153,66,45,Giày Dép Nam
6054,Giày mũi vuông Mã P3 cao 3 phân QUAI NGANG da đẹp (sẵn - có ảnh thật),62000.0,VUÔNG,Giày Dép Nữ/Giày Cao Gót,2100,19543,4.9,852,51,12,2,0,917,574,481,Giày Dép Nữ
6055,Giày da lộn siêu sang quý phái cao 7 cm thương hiệu Vietvalani C44,145000.0,VUÔNG,Giày Dép Nữ/Giày Cao Gót,394,142230,4.7,106,4,6,4,2,122,80,52,Giày Dép Nữ
6056,"Dép đi trong nhà, văn phòng, nhà tắm siêu nhẹ, bền màu, chống trơn trượt mã 1082 DNA1",42000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,2100,425,4.9,265,7,5,1,1,279,130,110,Giày Dép Nam
6057,Dép nữ bệt dây kẹp nhiều màu da sần hạt cao cấp đi chơi đi biển đi du lịch thời trang mới HALEY STORE,59900.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,730,374,0.0,0,0,0,0,0,267,0,0,Giày Dép Nam
6058,MẪU MỚI VIDEO TỰ QUAY giày oxford 5p cao 5cm loafer nữ da mềm màu nâu và màu đen đế bệt hàng fullbox có sẵn hà nội 763,389000.0,VUÔNG,Giày Dép Nữ/Giày Đế Bằng/Giày Oxford & Giày Buộc Dây,648,89,5.0,297,2,0,0,0,299,202,155,Giày Dép Nữ
6059,"[100% CHÍNH HÃNG] Giày Nike Cortez Leather Móc Đỏ, Đen Classic - 807471/904764",1625000.0,NIKE,Giày Dép Nam/Giày Thể Thao/ Sneakers,193,15,4.9,61,6,0,0,0,67,41,32,Giày Dép Nam
6060,GIÀY VAN OLD SKOOL Nam Nữ MÀU ĐEN.ĐỎ,100000.0,NIKE,Giày Dép Nữ/Giày Đế Bằng/Giày Oxford & Giày Buộc Dây,301,6850,4.5,64,7,8,2,3,84,47,35,Giày Dép Nữ
6061,"[FLASH SALE ][FULL BOX + BILL] Giày 𝐌𝐋𝐁 Boston, NY, LA hottrend bản đẹp 2021",199000.0,NIKE,Giày Dép Nam/Giày Thể Thao/ Sneakers,505,47743,4.7,112,7,8,1,5,133,93,48,Giày Dép Nam
6062,Dép Lông Mang Trong Nhà Dép Đi Trong Nhà chống trơn trượt quai kẹp tiện lợi dễ mang êm chân lắm luon,139000.0,NIKE,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,441,22,5.0,99,1,1,0,0,101,48,40,Giày Dép Nam
6063,[Full box] Dép M.L.B Chunky nam nữ nhiều màu sắc cực hot,135000.0,NIKE,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,3300,368779,4.8,450,30,17,3,7,507,320,274,Giày Dép Nam
6064,(Tặng kèm Sticker 3D) Dép bánh mì nam nữ Cross tặng kèm Sticker dễ thương bản cao cấp đế 4cm.,89000.0,NIKE,Giày Dép Nam/Xăng-đan và Dép/Khác,15400,142230,0.0,0,0,0,0,0,5100,0,0,Giày Dép Nam
6065,dép Nơ thời Trang hót quanh năm cho phái nữ.,74950.0,ALDO,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,583,618,4.9,197,6,1,1,2,207,123,110,Giày Dép Nam
6066,Dép nam nữ unisex quai ngang Fashion mới chất vải cao cấp đế bánh mì siêu êm hot mùa hè 2022,55000.0,ALDO,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,505,1946,0.0,0,0,0,0,0,200,0,0,Giày Dép Nam
6067,Giày thể thao nữ độn đế 7cm phối 2 màu đen trắng cực hót 2021 ( Giày Phản quang),115320.0,ALDO,Giày Dép Nam/Giày Thể Thao/ Sneakers,777,421,4.7,241,19,11,4,6,281,174,125,Giày Dép Nam
6068,Dép quai bèo thời trang siêu xinh - Dép quai bèo chéo cao cấp - Vincentshop,159200.0,ALDO,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,422,589,4.7,128,4,5,2,4,143,80,69,Giày Dép Nam
6069,"Dép lông quai ngang mềm mịn, đế dẻo cực sang chảnh",44000.0,ALDO,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,1900,53320,4.9,464,15,6,2,6,493,324,267,Giày Dép Nam
6070,"Dép lông xịn 2 quai ngang, dép bông thời trang, đế cao 4 cm êm chân như giày thể thao",72000.0,ALDO,Giày Dép Nam/Xăng-đan và Dép/Khác,603,1019,4.9,159,11,2,2,0,174,103,85,Giày Dép Nam
6071,Dép NY Đế Xoắn Cho Nam Và Nữ Cực Êm Mẫu Mới Mã DP70,87500.0,ALDO,Giày Dép Nam/Xăng-đan và Dép/Khác,398,13753,4.8,116,2,4,1,3,126,59,49,Giày Dép Nam
6072,"[FREE SHIP] Giày Thể Thao Jordan 1 xanh dương cao cổ, Giày JD1 nam nữ siêu hot Full Box",88635.0,ALDO,Giày Dép Nam/Giày Thể Thao/ Sneakers,832,5305,0.0,0,0,0,0,0,107,0,0,Giày Dép Nam
6073,HÀNG MỚI VỀ_ Giày Thể Thao Đế Cao tem s15/ tem chữ Da đẹp Nữ Trắng,122000.0,ALDO,Giày Dép Nam/Giày Thể Thao/ Sneakers,11200,35746,4.8,4300,276,97,37,41,4800,2800,2200,Giày Dép Nam
6074,"Giày_Converse Thể Thao Nam Nữ, Giày CV 70s Thời Trang Low Top Màu Trắng Hàng Đẹp Full Box",209000.0,CONVERSE,Giày Dép Nam/Giày Thể Thao/ Sneakers,9,79983,4.0,3,0,0,0,1,4,3,1,Giày Dép Nam
6075,Sandaldongnai dép sỏ ngón nữ ( đế kem mờ gg quai dù ) size từ 35 nữ đến 41 nữ có đủ màu size khác ib chọn thêm,69000.0,ALDO,Giày Dép Nam/Xăng-đan và Dép/Khác,196,6827,4.9,65,5,0,0,0,70,30,14,Giày Dép Nam
6076,Dép lông đi trong nhà siêu êm chân Dép nữ quai chéo mang văn phòng khách sạn xinh xắn,135000.0,ALDO,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,291,53,5.0,96,0,0,1,0,97,50,45,Giày Dép Nam
6077,Dép Nữ Thời Trang Cillie Đi Biển Đế Bệt Đính Nơ Quai Chéo Dễ Thương Cillie 2004,149000.0,cillie,Giày Dép Nam/Xăng-đan và Dép/Khác,2900,65,4.9,1200,27,8,3,3,1300,742,598,Giày Dép Nam
6078,"( 4 Màu ) Giày Nữ Hoa Cúc Cổ Thấp Mới 2021 Hot Trend , Giày nữ Convers cực xinh xắn thời trang",95000.0,cillie,Giày Dép Nam/Giày Thể Thao/ Sneakers,2500,11685,4.9,1200,38,13,3,2,1200,754,603,Giày Dép Nam
6079,Giày moca nữ - Giày mọi nữ da bò mềm đế kếp Quảng Châu cao cấp - Vincent Shop,150000.0,cillie,Giày Dép Nữ/Giày Đế Bằng/Giày Lười,1600,62,0.0,0,0,0,0,0,632,0,0,Giày Dép Nữ
6080,"Giày MLB Nam Nữ, Giày sneakerMLB Chunky Liner phiên bản 2022 Siêu Hot hàng xịn sò Đủ Size Nam Nữ Full Box",249000.0,MLB,Giày Dép Nam/Giày Thể Thao/ Sneakers,703,31912,4.8,51,6,1,1,1,60,38,13,Giày Dép Nam
6081,"Giày MLB Nam Nữ, Giày MLB Chunky Hàng Đẹp Tặng Kèm Phụ Kiện Hot Hit 2022 Miễn phí ship toàn quốc",224500.0,MLB,Giày Dép Nam/Giày Thể Thao/ Sneakers,1200,47884,4.7,81,8,3,4,1,96,65,36,Giày Dép Nam
6082,Giày đốc nữ da bóng phối nơ to điệu đà,88500.0,MLB,Giày Dép Nữ/Giày Đế Bằng/Giày Oxford & Giày Buộc Dây,846,807,4.9,365,14,6,1,3,389,240,211,Giày Dép Nữ
6083,"Dép tổ ong nhiều màu size chuẩn 34-38, dép tổ ong cao cấp.",35400.0,MLB,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,1100,491562,4.8,120,5,1,3,2,131,71,63,Giày Dép Nam
6084,Dép nữ bánh mỳ hàng quảng châu gắn khóa ( kèm ảnh thật video?,65065.0,MLB,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,3600,9971,4.8,1200,49,33,17,27,1400,872,726,Giày Dép Nam
6085,Dép lanh trong nhà sọc đế đúc - chọn lên 1 size,53000.0,MLB,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,1400,123,4.9,195,12,2,1,1,211,92,80,Giày Dép Nam
6086,"Giày_Nike Nam Nữ, Giày AF1 Trắng Đen Hàng Cao Cấp Full Box",88635.0,NIKE,Giày Dép Nam/Giày Thể Thao/ Sneakers,809,12024,4.6,49,5,1,3,2,60,43,22,Giày Dép Nam
6087,Dép Nữ Mũi Vuông Đế Bệt Siêu Phong Cách Mã XKD4 Mũi Vuông Đẹp SL Có Hạn,59000.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Xăng-đan,573,9387,4.8,179,8,7,6,0,200,119,99,Giày Dép Nam
6088,Dép đi trong nhà hình bàn chân Hulk vui nhộn ngộ nghĩnh,82160.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,416,1117,4.9,136,4,5,2,0,147,86,75,Giày Dép Nam
6089,[ DÉP BÒ SỮA ] Dép nữ kẹp A trơn sang chảnh đi biển đi chơi đi dạo phố đi trong nhà HALEY STORE,57900.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,1300,15438,4.9,486,18,5,1,1,511,281,251,Giày Dép Nam
6090,"Dép Quai Ngang / Dép đi trong nhà / Dép đi hàng ngày, đi dạo phố, đi biển - Nhựa đúc nguyên khối siêu bền đẹp",41900.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,4200,1034,4.9,530,17,8,2,1,558,132,76,Giày Dép Nam
6091,"Giày nữ thời trang gắn nơ G-G (Đen,Kem)",85000.0,VUÔNG,Giày Dép Nữ/Giày Đế Bằng/Giày Oxford & Giày Buộc Dây,680,130,4.9,268,12,2,3,1,286,173,136,Giày Dép Nữ
6092,DÉP NỮ LOVIIE BASICS - DÉP BỆT QUAI NGANG ĐÁ - DÉP THỜI TRANG NỮ 5 DÂY QUAI XOÀN CAO CẤP D211001,142512.0,VUÔNG,Giày Dép Nam/Xăng-đan và Dép/Dép Xỏ Ngón,1200,832,5.0,134,1,0,0,1,136,76,61,Giày Dép Nam
6093,"Dép gấu HAPPY, Dép đi trong nhà, văn phòng, nhà tắm cực xinh, chống trơn ĐỨC PHÚC DG03",32500.0,Gấu,Giày Dép Nam/Xăng-đan và Dép/Dép Đi Trong Nhà,780,194,5.0,154,2,0,0,0,156,92,75,Giày Dép Nam
6094,Giày Converse Run Star Hike Twisted Classic Foundational 166800V,2250000.0,CONVERSE,Giày Dép Nam/Giày Thể Thao/ Sneakers,171,1,4.9,68,2,1,0,0,71,40,37,Giày Dép Nam
